model_type,dataset_type,stem,original_path,watermarked_path,logmel_score,stft_score
wavmark,spoofed,E_0005309742,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005309742.flac,watermarked_audios/wavmark/spoofed/E_0005309742_watermarked.flac,1.23356032371521,2.1587274074554443
wavmark,spoofed,E_0000853746,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000853746.flac,watermarked_audios/wavmark/spoofed/E_0000853746_watermarked.flac,1.28106689453125,1.18623948097229
wavmark,spoofed,E_0008308722,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008308722.flac,watermarked_audios/wavmark/spoofed/E_0008308722_watermarked.flac,0.731616199016571,1.5259606838226318
wavmark,spoofed,E_0004490708,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004490708.flac,watermarked_audios/wavmark/spoofed/E_0004490708_watermarked.flac,0.9055066704750061,2.0265965461730957
wavmark,spoofed,E_0000693450,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000693450.flac,watermarked_audios/wavmark/spoofed/E_0000693450_watermarked.flac,1.201310396194458,1.9416817426681519
wavmark,spoofed,E_0007178506,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007178506.flac,watermarked_audios/wavmark/spoofed/E_0007178506_watermarked.flac,0.8506942987442017,1.2944819927215576
wavmark,spoofed,E_0000292439,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000292439.flac,watermarked_audios/wavmark/spoofed/E_0000292439_watermarked.flac,1.089475393295288,1.5803656578063965
wavmark,spoofed,E_0005847401,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005847401.flac,watermarked_audios/wavmark/spoofed/E_0005847401_watermarked.flac,0.98626708984375,1.4230868816375732
wavmark,spoofed,E_0008582937,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008582937.flac,watermarked_audios/wavmark/spoofed/E_0008582937_watermarked.flac,0.7570438981056213,0.8870647549629211
wavmark,spoofed,E_0001366709,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001366709.flac,watermarked_audios/wavmark/spoofed/E_0001366709_watermarked.flac,0.7073286175727844,1.0234490633010864
wavmark,spoofed,E_0008325027,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008325027.flac,watermarked_audios/wavmark/spoofed/E_0008325027_watermarked.flac,1.8686068058013916,1.9141067266464233
wavmark,spoofed,E_0004541374,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004541374.flac,watermarked_audios/wavmark/spoofed/E_0004541374_watermarked.flac,1.1094902753829956,1.6241228580474854
wavmark,spoofed,E_0003010105,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003010105.flac,watermarked_audios/wavmark/spoofed/E_0003010105_watermarked.flac,1.987253189086914,2.0387494564056396
wavmark,spoofed,E_0002728334,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002728334.flac,watermarked_audios/wavmark/spoofed/E_0002728334_watermarked.flac,1.0875062942504883,1.349729061126709
wavmark,spoofed,E_0009057283,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009057283.flac,watermarked_audios/wavmark/spoofed/E_0009057283_watermarked.flac,1.9878294467926025,2.5594472885131836
wavmark,spoofed,E_0000489018,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000489018.flac,watermarked_audios/wavmark/spoofed/E_0000489018_watermarked.flac,0.9269787073135376,1.2589396238327026
wavmark,spoofed,E_0006082825,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006082825.flac,watermarked_audios/wavmark/spoofed/E_0006082825_watermarked.flac,1.4827072620391846,1.932706356048584
wavmark,spoofed,E_0000933854,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000933854.flac,watermarked_audios/wavmark/spoofed/E_0000933854_watermarked.flac,1.1078301668167114,1.3886107206344604
wavmark,spoofed,E_0002533527,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002533527.flac,watermarked_audios/wavmark/spoofed/E_0002533527_watermarked.flac,0.8188439607620239,1.0836900472640991
wavmark,spoofed,E_0002492275,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002492275.flac,watermarked_audios/wavmark/spoofed/E_0002492275_watermarked.flac,1.106170892715454,1.6433497667312622
wavmark,spoofed,E_0009355584,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009355584.flac,watermarked_audios/wavmark/spoofed/E_0009355584_watermarked.flac,0.6873180270195007,0.981280505657196
wavmark,spoofed,E_0009210096,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009210096.flac,watermarked_audios/wavmark/spoofed/E_0009210096_watermarked.flac,1.6889508962631226,2.3570749759674072
wavmark,spoofed,E_0007922223,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007922223.flac,watermarked_audios/wavmark/spoofed/E_0007922223_watermarked.flac,1.584928274154663,1.7351583242416382
wavmark,spoofed,E_0000168096,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000168096.flac,watermarked_audios/wavmark/spoofed/E_0000168096_watermarked.flac,0.8723224997520447,1.1554232835769653
wavmark,spoofed,E_0009294814,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009294814.flac,watermarked_audios/wavmark/spoofed/E_0009294814_watermarked.flac,0.9574686288833618,1.6593161821365356
wavmark,spoofed,E_0007397972,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007397972.flac,watermarked_audios/wavmark/spoofed/E_0007397972_watermarked.flac,1.3357555866241455,1.874688982963562
wavmark,spoofed,E_0009296868,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009296868.flac,watermarked_audios/wavmark/spoofed/E_0009296868_watermarked.flac,0.8785651326179504,1.504978060722351
wavmark,spoofed,E_0002922537,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002922537.flac,watermarked_audios/wavmark/spoofed/E_0002922537_watermarked.flac,0.8017181158065796,1.492887020111084
wavmark,spoofed,E_0005698181,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005698181.flac,watermarked_audios/wavmark/spoofed/E_0005698181_watermarked.flac,1.0966686010360718,1.8441890478134155
wavmark,spoofed,E_0008142959,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008142959.flac,watermarked_audios/wavmark/spoofed/E_0008142959_watermarked.flac,1.2146546840667725,1.3760002851486206
wavmark,spoofed,E_0002976653,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002976653.flac,watermarked_audios/wavmark/spoofed/E_0002976653_watermarked.flac,1.1202316284179688,1.7987464666366577
wavmark,spoofed,E_0005763141,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005763141.flac,watermarked_audios/wavmark/spoofed/E_0005763141_watermarked.flac,0.8294957876205444,1.359084963798523
wavmark,spoofed,E_0005785691,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005785691.flac,watermarked_audios/wavmark/spoofed/E_0005785691_watermarked.flac,0.7210162281990051,1.5961745977401733
wavmark,spoofed,E_0005852589,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005852589.flac,watermarked_audios/wavmark/spoofed/E_0005852589_watermarked.flac,0.9500039219856262,1.4719369411468506
wavmark,spoofed,E_0005818493,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005818493.flac,watermarked_audios/wavmark/spoofed/E_0005818493_watermarked.flac,1.224577784538269,1.5269893407821655
wavmark,spoofed,E_0001602811,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001602811.flac,watermarked_audios/wavmark/spoofed/E_0001602811_watermarked.flac,0.8996747732162476,1.7275102138519287
wavmark,spoofed,E_0001706008,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001706008.flac,watermarked_audios/wavmark/spoofed/E_0001706008_watermarked.flac,0.941476047039032,1.6747374534606934
wavmark,spoofed,E_0000418142,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000418142.flac,watermarked_audios/wavmark/spoofed/E_0000418142_watermarked.flac,1.419150471687317,1.9866323471069336
wavmark,spoofed,E_0004180511,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004180511.flac,watermarked_audios/wavmark/spoofed/E_0004180511_watermarked.flac,1.1750857830047607,1.5919241905212402
wavmark,spoofed,E_0005364619,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005364619.flac,watermarked_audios/wavmark/spoofed/E_0005364619_watermarked.flac,0.8318256139755249,1.4259140491485596
wavmark,spoofed,E_0003277436,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003277436.flac,watermarked_audios/wavmark/spoofed/E_0003277436_watermarked.flac,1.174047589302063,1.3022795915603638
wavmark,spoofed,E_0003222587,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003222587.flac,watermarked_audios/wavmark/spoofed/E_0003222587_watermarked.flac,1.590585708618164,1.6815556287765503
wavmark,spoofed,E_0004140330,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004140330.flac,watermarked_audios/wavmark/spoofed/E_0004140330_watermarked.flac,0.9209257960319519,1.5103647708892822
wavmark,spoofed,E_0001821646,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001821646.flac,watermarked_audios/wavmark/spoofed/E_0001821646_watermarked.flac,1.4037123918533325,2.011080265045166
wavmark,spoofed,E_0004706635,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004706635.flac,watermarked_audios/wavmark/spoofed/E_0004706635_watermarked.flac,1.6332919597625732,1.332139492034912
wavmark,spoofed,E_0000688876,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000688876.flac,watermarked_audios/wavmark/spoofed/E_0000688876_watermarked.flac,0.6648592352867126,1.143715739250183
wavmark,spoofed,E_0000740495,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000740495.flac,watermarked_audios/wavmark/spoofed/E_0000740495_watermarked.flac,1.1439796686172485,2.068413257598877
wavmark,spoofed,E_0009938323,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009938323.flac,watermarked_audios/wavmark/spoofed/E_0009938323_watermarked.flac,1.4546568393707275,2.1439757347106934
wavmark,spoofed,E_0000571047,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000571047.flac,watermarked_audios/wavmark/spoofed/E_0000571047_watermarked.flac,0.7888657450675964,1.2844979763031006
wavmark,spoofed,E_0003312290,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003312290.flac,watermarked_audios/wavmark/spoofed/E_0003312290_watermarked.flac,0.9312131404876709,1.6794688701629639
wavmark,spoofed,E_0008778609,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008778609.flac,watermarked_audios/wavmark/spoofed/E_0008778609_watermarked.flac,1.6995849609375,2.3689558506011963
wavmark,spoofed,E_0009906267,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009906267.flac,watermarked_audios/wavmark/spoofed/E_0009906267_watermarked.flac,1.7624398469924927,2.047002077102661
wavmark,spoofed,E_0006612027,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006612027.flac,watermarked_audios/wavmark/spoofed/E_0006612027_watermarked.flac,0.846362829208374,1.733305811882019
wavmark,spoofed,E_0004829349,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004829349.flac,watermarked_audios/wavmark/spoofed/E_0004829349_watermarked.flac,0.7428314685821533,1.6680290699005127
wavmark,spoofed,E_0007652850,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007652850.flac,watermarked_audios/wavmark/spoofed/E_0007652850_watermarked.flac,1.1422922611236572,1.8938270807266235
wavmark,spoofed,E_0009731399,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009731399.flac,watermarked_audios/wavmark/spoofed/E_0009731399_watermarked.flac,1.6598366498947144,1.6995508670806885
wavmark,spoofed,E_0001409042,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001409042.flac,watermarked_audios/wavmark/spoofed/E_0001409042_watermarked.flac,1.5060356855392456,2.393771171569824
wavmark,spoofed,E_0002332281,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002332281.flac,watermarked_audios/wavmark/spoofed/E_0002332281_watermarked.flac,2.068629503250122,2.6661510467529297
wavmark,spoofed,E_0005651791,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005651791.flac,watermarked_audios/wavmark/spoofed/E_0005651791_watermarked.flac,0.9351155161857605,1.960240364074707
wavmark,spoofed,E_0006748188,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006748188.flac,watermarked_audios/wavmark/spoofed/E_0006748188_watermarked.flac,0.9654335379600525,1.7847720384597778
wavmark,spoofed,E_0001936854,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001936854.flac,watermarked_audios/wavmark/spoofed/E_0001936854_watermarked.flac,0.867764949798584,1.5530399084091187
wavmark,spoofed,E_0007276592,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007276592.flac,watermarked_audios/wavmark/spoofed/E_0007276592_watermarked.flac,0.9192931056022644,1.8929976224899292
wavmark,spoofed,E_0008982215,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008982215.flac,watermarked_audios/wavmark/spoofed/E_0008982215_watermarked.flac,1.3534564971923828,1.9962642192840576
wavmark,spoofed,E_0000181548,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000181548.flac,watermarked_audios/wavmark/spoofed/E_0000181548_watermarked.flac,1.5289660692214966,1.9623456001281738
wavmark,spoofed,E_0000427470,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000427470.flac,watermarked_audios/wavmark/spoofed/E_0000427470_watermarked.flac,0.8958572149276733,1.4896105527877808
wavmark,spoofed,E_0000579112,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000579112.flac,watermarked_audios/wavmark/spoofed/E_0000579112_watermarked.flac,1.234877347946167,1.5127979516983032
wavmark,spoofed,E_0008778383,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008778383.flac,watermarked_audios/wavmark/spoofed/E_0008778383_watermarked.flac,1.4395768642425537,1.5416027307510376
wavmark,spoofed,E_0003286202,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003286202.flac,watermarked_audios/wavmark/spoofed/E_0003286202_watermarked.flac,1.061875581741333,1.3062390089035034
wavmark,spoofed,E_0003332247,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003332247.flac,watermarked_audios/wavmark/spoofed/E_0003332247_watermarked.flac,1.3674403429031372,2.0718672275543213
wavmark,spoofed,E_0001278849,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001278849.flac,watermarked_audios/wavmark/spoofed/E_0001278849_watermarked.flac,1.540690541267395,1.2874116897583008
wavmark,spoofed,E_0008818363,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008818363.flac,watermarked_audios/wavmark/spoofed/E_0008818363_watermarked.flac,1.072171688079834,1.964076042175293
wavmark,spoofed,E_0004150634,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004150634.flac,watermarked_audios/wavmark/spoofed/E_0004150634_watermarked.flac,1.202867031097412,1.221622347831726
wavmark,spoofed,E_0004647660,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004647660.flac,watermarked_audios/wavmark/spoofed/E_0004647660_watermarked.flac,1.2276556491851807,1.8750218152999878
wavmark,spoofed,E_0007988192,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007988192.flac,watermarked_audios/wavmark/spoofed/E_0007988192_watermarked.flac,1.8335915803909302,2.5070443153381348
wavmark,spoofed,E_0007347932,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007347932.flac,watermarked_audios/wavmark/spoofed/E_0007347932_watermarked.flac,1.4847114086151123,2.090402841567993
wavmark,spoofed,E_0009844367,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009844367.flac,watermarked_audios/wavmark/spoofed/E_0009844367_watermarked.flac,0.8309192657470703,1.712462067604065
wavmark,spoofed,E_0004037241,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004037241.flac,watermarked_audios/wavmark/spoofed/E_0004037241_watermarked.flac,1.1750649213790894,1.9260990619659424
wavmark,spoofed,E_0008705369,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008705369.flac,watermarked_audios/wavmark/spoofed/E_0008705369_watermarked.flac,0.7652785778045654,1.2748264074325562
wavmark,spoofed,E_0000860935,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000860935.flac,watermarked_audios/wavmark/spoofed/E_0000860935_watermarked.flac,1.050984263420105,1.9263124465942383
wavmark,spoofed,E_0001589359,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001589359.flac,watermarked_audios/wavmark/spoofed/E_0001589359_watermarked.flac,0.9800058603286743,1.518733263015747
wavmark,spoofed,E_0004859830,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004859830.flac,watermarked_audios/wavmark/spoofed/E_0004859830_watermarked.flac,1.2934014797210693,1.570675253868103
wavmark,spoofed,E_0000613214,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000613214.flac,watermarked_audios/wavmark/spoofed/E_0000613214_watermarked.flac,1.5662444829940796,1.6885682344436646
wavmark,spoofed,E_0001941524,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001941524.flac,watermarked_audios/wavmark/spoofed/E_0001941524_watermarked.flac,1.0634968280792236,1.5201324224472046
wavmark,spoofed,E_0005779091,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005779091.flac,watermarked_audios/wavmark/spoofed/E_0005779091_watermarked.flac,0.9453243017196655,1.1508562564849854
wavmark,spoofed,E_0004894264,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004894264.flac,watermarked_audios/wavmark/spoofed/E_0004894264_watermarked.flac,0.9709801077842712,1.6286931037902832
wavmark,spoofed,E_0009354034,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009354034.flac,watermarked_audios/wavmark/spoofed/E_0009354034_watermarked.flac,1.310512900352478,2.0477426052093506
wavmark,spoofed,E_0007544041,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007544041.flac,watermarked_audios/wavmark/spoofed/E_0007544041_watermarked.flac,1.2002732753753662,0.8056012988090515
wavmark,spoofed,E_0009386254,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009386254.flac,watermarked_audios/wavmark/spoofed/E_0009386254_watermarked.flac,1.0089153051376343,1.3311994075775146
wavmark,spoofed,E_0009191130,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009191130.flac,watermarked_audios/wavmark/spoofed/E_0009191130_watermarked.flac,0.8231496214866638,1.65023672580719
wavmark,spoofed,E_0009612135,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009612135.flac,watermarked_audios/wavmark/spoofed/E_0009612135_watermarked.flac,1.6457245349884033,1.4499030113220215
wavmark,spoofed,E_0002984631,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002984631.flac,watermarked_audios/wavmark/spoofed/E_0002984631_watermarked.flac,1.2027466297149658,1.911438226699829
wavmark,spoofed,E_0006118542,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006118542.flac,watermarked_audios/wavmark/spoofed/E_0006118542_watermarked.flac,1.2045652866363525,1.8035682439804077
wavmark,spoofed,E_0001356245,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001356245.flac,watermarked_audios/wavmark/spoofed/E_0001356245_watermarked.flac,1.1328364610671997,2.13034987449646
wavmark,spoofed,E_0005092163,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005092163.flac,watermarked_audios/wavmark/spoofed/E_0005092163_watermarked.flac,2.1343846321105957,2.027434825897217
wavmark,spoofed,E_0000841204,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000841204.flac,watermarked_audios/wavmark/spoofed/E_0000841204_watermarked.flac,1.013673186302185,1.2470746040344238
wavmark,spoofed,E_0005831644,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005831644.flac,watermarked_audios/wavmark/spoofed/E_0005831644_watermarked.flac,0.9178655743598938,1.5083136558532715
wavmark,spoofed,E_0009028357,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009028357.flac,watermarked_audios/wavmark/spoofed/E_0009028357_watermarked.flac,1.5167992115020752,2.1597771644592285
wavmark,spoofed,E_0006407657,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006407657.flac,watermarked_audios/wavmark/spoofed/E_0006407657_watermarked.flac,0.8025807738304138,1.075014352798462
wavmark,spoofed,E_0003035489,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003035489.flac,watermarked_audios/wavmark/spoofed/E_0003035489_watermarked.flac,1.3375353813171387,1.7269386053085327
wavmark,spoofed,E_0000037116,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000037116.flac,watermarked_audios/wavmark/spoofed/E_0000037116_watermarked.flac,1.2095986604690552,1.8889846801757812
wavmark,spoofed,E_0005094127,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005094127.flac,watermarked_audios/wavmark/spoofed/E_0005094127_watermarked.flac,1.257338047027588,2.0448460578918457
wavmark,spoofed,E_0005448472,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005448472.flac,watermarked_audios/wavmark/spoofed/E_0005448472_watermarked.flac,1.0712939500808716,2.014082193374634
wavmark,spoofed,E_0000302173,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000302173.flac,watermarked_audios/wavmark/spoofed/E_0000302173_watermarked.flac,1.2859824895858765,0.8084740042686462
wavmark,spoofed,E_0006203818,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006203818.flac,watermarked_audios/wavmark/spoofed/E_0006203818_watermarked.flac,0.9734677672386169,1.7814793586730957
wavmark,spoofed,E_0004551471,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004551471.flac,watermarked_audios/wavmark/spoofed/E_0004551471_watermarked.flac,1.8425527811050415,2.439627170562744
wavmark,spoofed,E_0005113478,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005113478.flac,watermarked_audios/wavmark/spoofed/E_0005113478_watermarked.flac,1.0685138702392578,1.3354090452194214
wavmark,spoofed,E_0006135494,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006135494.flac,watermarked_audios/wavmark/spoofed/E_0006135494_watermarked.flac,0.6083672642707825,1.4585245847702026
wavmark,spoofed,E_0002810578,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002810578.flac,watermarked_audios/wavmark/spoofed/E_0002810578_watermarked.flac,1.3824411630630493,2.15864896774292
wavmark,spoofed,E_0009276318,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009276318.flac,watermarked_audios/wavmark/spoofed/E_0009276318_watermarked.flac,0.4962441325187683,0.9372385144233704
wavmark,spoofed,E_0002768385,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002768385.flac,watermarked_audios/wavmark/spoofed/E_0002768385_watermarked.flac,1.2417964935302734,1.8083196878433228
wavmark,spoofed,E_0001811782,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001811782.flac,watermarked_audios/wavmark/spoofed/E_0001811782_watermarked.flac,1.3008406162261963,1.552722692489624
wavmark,spoofed,E_0007031856,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007031856.flac,watermarked_audios/wavmark/spoofed/E_0007031856_watermarked.flac,1.0951948165893555,1.812065839767456
wavmark,spoofed,E_0003975007,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003975007.flac,watermarked_audios/wavmark/spoofed/E_0003975007_watermarked.flac,1.9667539596557617,1.9073508977890015
wavmark,spoofed,E_0008246230,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008246230.flac,watermarked_audios/wavmark/spoofed/E_0008246230_watermarked.flac,1.722826361656189,1.5235049724578857
wavmark,spoofed,E_0009795866,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009795866.flac,watermarked_audios/wavmark/spoofed/E_0009795866_watermarked.flac,1.042570948600769,1.2093071937561035
wavmark,spoofed,E_0003516743,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003516743.flac,watermarked_audios/wavmark/spoofed/E_0003516743_watermarked.flac,1.1931771039962769,1.212019443511963
wavmark,spoofed,E_0002258045,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002258045.flac,watermarked_audios/wavmark/spoofed/E_0002258045_watermarked.flac,1.3144397735595703,2.0465760231018066
wavmark,spoofed,E_0009056179,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009056179.flac,watermarked_audios/wavmark/spoofed/E_0009056179_watermarked.flac,1.3074419498443604,2.2350540161132812
wavmark,spoofed,E_0005387705,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005387705.flac,watermarked_audios/wavmark/spoofed/E_0005387705_watermarked.flac,1.2197538614273071,1.954303503036499
wavmark,spoofed,E_0000227295,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000227295.flac,watermarked_audios/wavmark/spoofed/E_0000227295_watermarked.flac,1.0269023180007935,1.4302480220794678
wavmark,spoofed,E_0005610176,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005610176.flac,watermarked_audios/wavmark/spoofed/E_0005610176_watermarked.flac,1.4577513933181763,1.7604963779449463
wavmark,spoofed,E_0008292813,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008292813.flac,watermarked_audios/wavmark/spoofed/E_0008292813_watermarked.flac,0.7669270038604736,1.3596163988113403
wavmark,spoofed,E_0003890574,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003890574.flac,watermarked_audios/wavmark/spoofed/E_0003890574_watermarked.flac,0.646670401096344,1.4629595279693604
wavmark,spoofed,E_0001326075,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001326075.flac,watermarked_audios/wavmark/spoofed/E_0001326075_watermarked.flac,0.9241786599159241,0.952034056186676
wavmark,spoofed,E_0009041645,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009041645.flac,watermarked_audios/wavmark/spoofed/E_0009041645_watermarked.flac,0.9815560579299927,1.2702528238296509
wavmark,spoofed,E_0008133274,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008133274.flac,watermarked_audios/wavmark/spoofed/E_0008133274_watermarked.flac,1.022321105003357,1.6290791034698486
wavmark,spoofed,E_0004680698,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004680698.flac,watermarked_audios/wavmark/spoofed/E_0004680698_watermarked.flac,1.109789252281189,2.1114890575408936
wavmark,spoofed,E_0002523775,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002523775.flac,watermarked_audios/wavmark/spoofed/E_0002523775_watermarked.flac,1.915467619895935,1.8550910949707031
wavmark,spoofed,E_0004367644,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004367644.flac,watermarked_audios/wavmark/spoofed/E_0004367644_watermarked.flac,1.0177860260009766,1.9782143831253052
wavmark,spoofed,E_0006734182,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006734182.flac,watermarked_audios/wavmark/spoofed/E_0006734182_watermarked.flac,0.9933533668518066,1.4333771467208862
wavmark,spoofed,E_0001161561,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001161561.flac,watermarked_audios/wavmark/spoofed/E_0001161561_watermarked.flac,1.1568119525909424,1.400033712387085
wavmark,spoofed,E_0004704800,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004704800.flac,watermarked_audios/wavmark/spoofed/E_0004704800_watermarked.flac,1.5057320594787598,2.105328321456909
wavmark,spoofed,E_0008956818,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008956818.flac,watermarked_audios/wavmark/spoofed/E_0008956818_watermarked.flac,1.446414589881897,2.2254106998443604
wavmark,spoofed,E_0000869262,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000869262.flac,watermarked_audios/wavmark/spoofed/E_0000869262_watermarked.flac,1.3569880723953247,1.7368628978729248
